,timestamp,name,price,rating,number_of_reviews,is_in_stoc,url,product_code,online_mag,specifications,manufacturer,category
916,1976-05-31 17:18:41.709,"Laptop ASUS Vivobook X1504VA (Procesor Intel Core i7-1355U (12M Cache, up to 5.00 GHz) 15.6"" FHD, 16GB, 1TB SSD, Intel Iris Xe Graphics, Albastru)",3241.99,5,1,0,https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-vivobook-x1504va-procesor-intel-core-i7-1355u-12m-cache-up-to-5.00-ghz-15.6-fhd-16gb-1tb-ssd-intel-iris-xe-graphics-albastru-4146704.html,X1504VA-BQ140,evomag,"{'Model': 'VivoBook X1504', 'Tip Laptop': 'Multimedia', 'Familie procesor': 'Procesor Intel® Core™ i7', 'Numar nuclee': '10', 'Model procesor': '1355U', 'Max Turbo Frequency (MHz)': '5000', 'Smart Cache (Kb)': '12288', 'Tehnologie fabricatie': '10 nm', 'Procesor grafic': 'Intel® Iris® Xe Graphics', 'Diagonala': '15.6""', 'Rezolutie maxima': '1920x1080', 'Tip display': 'LED backlight', 'Rata Refresh': '60 Hz', 'Placa video integrata': 'Intel® Iris® Xe Graphics', 'Camera Web': 'Da, HD', 'Capacitate memorie': '16384 MB', 'Tip memorie': 'DDR4', 'Sloturi memorie': '1', 'Capacitate SSD': '1024GB', 'Interfata HDD / SSD': 'M.2 PCIe', 'Unitate optica': 'Nu are', 'Audio': 'Integrata', 'Difuzoare': 'Difuzoare Stereo incorporate', 'Microfon': 'Microfoane duale', 'Retea Wireless': '802.11ax', 'Bluetooth': 'Da, 5.3', 'Total porturi USB': '1 x USB 2.0, 2 x USB 3.2 Gen 1, 1 x USB 3.2 Type C Gen 1', 'Iesire Audio': '1 x Combo audio (casti + microfon)', 'HDMI': '1 x High-Definition Multimedia Interface', 'Tehnologie': 'Lithium-Ion', 'Numar celule': 'Baterie 3 cell', 'Sistem operare': 'Fara Sistem de Operare', 'Dimensiuni(mm)': '359.7 x 232.5 x 17.9 - 17.9 ', 'Greutate(Kg)': '1.74', 'Culoare': 'Albastru', 'Tastatura numerica': 'Da', 'Tastatura iluminata': 'Da'}",ASUS,Laptopuri / Notebook
917,1976-05-31 17:18:41.709,"Laptop HP 15s-fq5028nq (Procesor Intel® Core™ i5-1235U (12M Cache, up to 4.40 GHz, with IPU) 15.6"" FHD, 8GB, 512GB SSD, Intel® Iris® Xe Graphics, Argintiu/Auriu)",3369.99,0,0,0,https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-15s-fq5028nq-procesor-intel-core-i5-1235u-12m-cache-up-to-4.40-ghz-with-ipu-15.6-fhd-8gb-512gb-ssd-intel-iris-xe-graphics-argintiu-auriu-4028207.html,6M282EA#AKE,evomag,"{'Model': '15s-fq5028nq', 'Tip Laptop': 'Multimedia', 'Familie procesor': 'Procesor Intel® Core™ i5', 'Numar nuclee': '10', 'Model procesor': '1235U', 'Clock Speed (MHz)': '3300', 'Max Turbo Frequency (MHz)': '4400', 'Smart Cache (Kb)': '12288', 'Tehnologie fabricatie': '7 nm', 'Procesor grafic': 'Intel® Iris® Xe Graphics', 'Diagonala': '15.6""', 'Rezolutie maxima': '1920x1080', 'Tip display': 'IPS Anti-Glare', 'Rata Refresh': '60 Hz', 'Placa video integrata': 'Intel® Iris® Xe Graphics', 'Camera Web': 'Da, HD', 'Capacitate memorie': '8192 MB', 'Tip memorie': 'DDR4', 'Frecventa memorie': '3200 MHz', 'Sloturi memorie': '2', 'Capacitate SSD': '512GB', 'Interfata HDD / SSD': 'M.2 PCIe', 'Audio': 'Integrata', 'Difuzoare': 'Difuzor Stereo incorporat', 'Microfon': 'Microfoane duale', 'Retea Wireless': '802.11ac', 'Bluetooth': 'Da , 5.0', 'Total porturi USB': '2 x USB 3.0  1 x USB 3.1 Tip C', 'Iesire Audio': '1 x Combo audio (casti + microfon)', 'HDMI': '1 x High-Definition Multimedia Interface', 'Cititor Carduri': 'Da', 'Tehnologie': 'Lithium-Ion', 'Numar celule': 'Baterie 3 cell', 'Sistem operare': 'Fara Sistem de Operare', 'Dimensiuni(mm)': '358.5 x 242 x 17.9', 'Greutate(Kg)': '1.69', 'Culoare': 'Argintiu', 'Tastatura numerica': 'Da'}",HP,Laptopuri / Notebook
918,1976-05-31 17:18:41.709,"Laptop Dell Inspiron G15 5530,  Intel Core i7 13650HX, 15.6"" FHD, 16 GB RAM, 512 GB SSD, Nvidia NVIDIA GeForce RTX 4060, Windows 11 Pro",8899.99,0,0,0,https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-inspiron-g15-5530-intel-core-i7-13650hx-15.6-fhd-16-gb-ram-512-gb-ssd-nvidia-nvidia-geforce-rtx-4060-windows-11-pro-4097697.html,DI5530I716512RTXWP,evomag,"{'Model': 'Inspiron G15 5530', 'Tip Laptop': 'Gaming', 'Familie procesor': 'Procesor Intel® Core™ i7', 'Numar nuclee': '14', 'Model procesor': '13650HX', 'Max Turbo Frequency (MHz)': '4900', 'Smart Cache (Kb)': '24 000', 'Procesor grafic': 'Intel® UHD Graphics', 'Diagonala': '15.6""', 'Rezolutie maxima': '1920x1080', 'Tip display': 'LED backlight', 'TouchScreen': 'Nu', 'Rata Refresh': '165 Hz', 'Placa video dedicata': 'NVIDIA GeForce RTX 4060 ', 'Tip memorie': 'DDR5', 'Camera Web': 'Da, HD', 'Memorie video(MB)': '8192 MB dedicata', 'Capacitate memorie': '16384 MB', 'Frecventa memorie': '4800 MHz', 'Capacitate maxima memorie': '32768 MB', 'Sloturi memorie': '2', 'Capacitate SSD': '512GB', 'Interfata HDD / SSD': 'M.2 PCIe', 'Unitate optica': 'Nu are', 'Audio': 'Integrata High Definition Audio', 'Difuzoare': 'Difuzoare Stereo incorporate (2x2W)', 'Microfon': 'Microfoane duale', 'Retea cu Fir': 'Gigabit Ethernet(10/100/1000Mbs)', 'Retea Wireless': '802.11ax', 'Bluetooth': 'Da, 5.2', 'Total porturi USB': '3 x USB 3.0  1 x USB 3.1 Type C', 'Retea (RJ-45)': '1 x Mufa RJ-45 (LAN Ethernet)', 'Iesire Audio': '1 x Combo audio (casti + microfon)', 'HDMI': '1 x High-Definition Multimedia Interface', 'Tehnologie': 'Lithium-Ion', 'Numar celule': 'Baterie 6 cell', 'Sistem operare': 'Windows 11 Pro', 'Biti': '64', 'Dimensiuni(mm)': '357.26 x 274.52 x 21.28 - 26.15 ', 'Greutate(Kg)': '2.65', 'Culoare': 'Negru', 'Tastatura numerica': 'Da', 'Tastatura iluminata': 'Da', 'Cititor de amprenta': 'Nu'}",Dell,Laptopuri / Notebook
919,1976-05-31 17:18:41.709,"Laptop Lenovo IdeaPad 5 15ABA7 (Procesor AMD Ryzen 7 5825U (16M Cache, up to 4.5 GHz) 15.6"" FHD, 16GB, 512GB SSD, AMD Radeon Graphics, Gri)",3799.99,0,0,0,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-ideapad-5-15aba7-procesor-amd-ryzen-7-5825u-16m-cache-up-to-4.5-ghz-15.6-fhd-16gb-512gb-ssd-amd-radeon-graphics-gri-4028397.html,82SG004VRM,evomag,"{'Model': 'IdeaPad 5', 'Tip Laptop': 'Home', 'Familie procesor': 'AMD Ryzen™ 7', 'Numar nuclee': '8', 'Model procesor': '5825U', 'Clock Speed (MHz)': '2000', 'Max Turbo Frequency (MHz)': '4500', 'Smart Cache (Kb)': '16384', 'Tehnologie fabricatie': '7 nm', 'Procesor grafic': 'AMD Radeon™ Graphics', 'Diagonala': '15.6""', 'Rezolutie maxima': '1920x1080', 'Tip display': 'IPS Anti-Glare', 'Rata Refresh': '60 Hz', 'Camera Web': 'Da, HD', 'Capacitate memorie': '16384 MB', 'Tip memorie': 'DDR4', 'Frecventa memorie': '3200 MHz', 'Sloturi memorie': 'Nu', 'Capacitate SSD': '512GB', 'Interfata HDD / SSD': 'M.2 PCIe', 'Unitate optica': 'Nu are', 'Audio': 'Integrata Dolby Audio', 'Difuzoare': 'Difuzoare Stereo incorporate (2x2W)', 'Microfon': 'Microfoane duale', 'Retea Wireless': '802.11ax', 'Bluetooth': 'Da, 5.1', 'USB 3.0': '2 x USB 3.0', 'Total porturi USB': '2 x USB 3.2 Gen 1', 'Iesire Audio': '1 x Combo audio (casti + microfon)', 'HDMI': '1 x High-Definition Multimedia Interface', 'Tehnologie': 'Lithium-Ion Polymer', 'Sistem operare': 'Fara Sistem de Operare', 'Dimensiuni(mm)': '356.67 x 233.13 x 17.9 ', 'Greutate(Kg)': '1.77', 'Culoare': 'Gri', 'Tastatura iluminata': 'Da', 'Cititor de amprenta': 'Da'}",Lenovo,Laptopuri / Notebook
920,1976-05-31 17:18:41.709,"Laptop Lenovo IdeaPad 3 15ITL6 cu procesor Intel® Core™ i5-1155G7 pana la 4.5 GHz, 15.6"", Full HD, 8GB DDR4, 512GB SSD, Intel® UHD Graphics, No OS, Arctic Grey",2670.99,0,0,0,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-ideapad-3-15itl6-cu-procesor-intel-core-i5-1155g7-pana-la-4.5-ghz-15.6-full-hd-8gb-ddr4-512gb-ssd-intel-uhd-graphics-no-os-arctic-grey-4079741.html,82H80323RM,evomag,"{'Familie procesor': 'Procesor Intel® Core™ i5', 'Numar nuclee': '4', 'Model procesor': '1155G7', 'Clock Speed (MHz)': '2500', 'Max Turbo Frequency (MHz)': '4500', 'Smart Cache (Kb)': '8192', 'Tehnologie fabricatie': '10 nm', 'Procesor grafic': 'Intel® UHD Graphics', 'Diagonala': '15.6""', 'Rezolutie maxima': '1920x1080', 'Tip display': 'TN', 'TouchScreen': 'Nu', 'Camera Web': 'Da, HD', 'Capacitate memorie': '8192 MB', 'Tip memorie': 'DDR4', 'Capacitate maxima memorie': '16384 MB', 'Capacitate SSD': '512GB', 'Interfata HDD / SSD': 'M.2 PCIe', 'Unitate optica': 'Nu are', 'Audio': 'HD Audio Dolby Audio', 'Difuzoare': 'Difuzoare stereo Microfoane duale', 'Retea Wireless': '802.11 ac 2x2', 'Bluetooth': 'Da , 5.0', 'Cititor Carduri': 'SD SDHC SDXC', 'Porturi': '1 x USB 2.0 1 x HDMI 1 x Audio Out/Microfon 1 x USB 3.2 Type C Gen 1 1 x USB 3.2 Type A Gen 1', 'Autonomie maxima': '8.5 h', 'Sistem operare': 'Fara Sistem de Operare', 'Dimensiuni(mm)': '359.2 x 236.5 x 19.9 mm', 'Culoare': 'Gri', 'Tastatura': 'Layout International', 'Tastatura numerica': 'Da', 'Altele': 'TPM 2.0 (Trusted Platform Module) Camera Shutter'}",Lenovo,Laptopuri / Notebook
921,1976-05-31 17:18:41.709,"Laptop Lenovo ThinkPad L14 Gen3 (Procesor AMD Ryzen™ 7 PRO 5875U (16M Cache, up to 4.5 GHz), 14"" FHD, 16GB, 512GB SSD, AMD Radeon Graphics, Windows 11 DG Win 10 Pro, Negru)",6547.99,0,0,0,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkpad-l14-gen3-procesor-amd-ryzen-7-pro-5875u-16m-cache-up-to-4.5-ghz-14-fhd-16gb-512gb-ssd-amd-radeon-graphics-windows-11-dg-win-10-pro-negru-3997711.html,21C5001ERI,evomag,"{'Model': 'ThinkPad L14', 'Tip Laptop': 'Business', 'Familie procesor': 'AMD Ryzen 7 Pro', 'Numar nuclee': '8', 'Model procesor': '5875U', 'Clock Speed (MHz)': '2000', 'Max Turbo Frequency (MHz)': '4500', 'Smart Cache (Kb)': '16384', 'Procesor grafic': 'Radeon', 'Diagonala': '14""', 'Rezolutie maxima': '1920x1080', 'Tip display': 'Anti-Glare', 'Rata Refresh': '60 Hz', 'Placa video integrata': 'Intel® Iris® Xe Graphics', 'Camera Web': 'Da', 'Capacitate memorie': '16384 MB', 'Tip memorie': 'DDR4', 'Frecventa memorie': '3200 MHz', 'Capacitate maxima memorie': '65536 MB', 'Sloturi memorie': '2', 'Capacitate SSD': '512GB', 'Interfata HDD / SSD': 'M.2 PCIe', 'Unitate optica': 'Nu are', 'Audio': 'Integrata High Definition Audio', 'Difuzoare': 'Difuzoare Stereo incorporate (2x2W)', 'Microfon': 'Microfoane duale', 'Retea cu Fir': 'Gigabit Ethernet(10/100/1000Mbs)', 'Retea Wireless': '802.11ax', 'Bluetooth': 'Da, 5.2', 'Total porturi USB': '2 x USB 3.0  2 x USB 3.1 Type C', 'Retea (RJ-45)': '1 x Mufa RJ-45 (LAN Ethernet)', 'Iesire Audio': '1 x Combo audio (casti + microfon)', 'HDMI': '1 x High-Definition Multimedia Interface', 'Cititor Carduri': 'Da', 'Tehnologie': 'Lithium-Ion Polymer', 'Sistem operare': 'Windows 11 Pro', 'Dimensiuni(mm)': '331 x 235 x 20.4', 'Greutate(Kg)': '1.39', 'Culoare': 'Negru', 'Tastatura numerica': 'Nu', 'Tastatura iluminata': 'Da', 'Cititor de amprenta': 'Da'}",Lenovo,Laptopuri / Notebook
922,1976-05-31 17:18:41.709,"Laptop Gaming Lenovo Legion Slim 7 16IRH8 cu procesor Intel® Core™ i9-13900H pana la 5.40 GHz, 16"", 3.2K, IPS, 165Hz, 32GB, 1TB SSD, NVIDIA GeForce RTX 4070 8GB GDDR6, No OS, Gri",10099.99,0,0,0,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-legion-slim-7-16irh8-cu-procesor-intel-core-i9-13900h-pana-la-5.40-ghz-16-3.2k-ips-165hz-32gb-1tb-ssd-nvidia-geforce-rtx-4070-8gb-gddr6-no-os-gri-4118253.html,82Y3004VRM,evomag,"{'Familie procesor': 'Procesor Intel® Core™ i9', 'Numar nuclee': '14', 'Model procesor': '13900H', 'Max Turbo Frequency (MHz)': '5400', 'Smart Cache (Kb)': '24 000', 'Tehnologie fabricatie': '10 nm', 'Procesor grafic': 'Intel® Iris® Xe Graphics', 'Diagonala': '16""', 'Tip display': 'IPS', 'TouchScreen': 'Nu', 'Rata Refresh': '165 Hz', 'Placa video dedicata': 'nVidia GeForce RTX 4070', 'Tip memorie': 'DDR5', 'Camera Web': 'Da, Full HD', 'Memorie video(MB)': '8192 MB dedicata', 'Capacitate memorie': '32768 MB', 'Capacitate maxima memorie': '32768 MB', 'Sloturi memorie': '1', 'Capacitate SSD': '1024GB', 'Interfata HDD / SSD': 'M.2 PCIe', 'Unitate optica': 'Nu are', 'Audio': 'HD Audio Smart Amp Nahimic Audio', 'Difuzoare': 'Difuzoare stereo Microfoane duale', 'Retea Wireless': '802.11 ax 2x2', 'Bluetooth': 'Da, 5.1', 'Cititor Carduri': 'SD', 'Porturi': '1 x HDMI 1 x Audio Out/Microfon 1 x USB 3.2 Type C Gen 2 3 x USB 3.2 Type A Gen 2 1 x Thunderbolt v4', 'Sistem operare': 'Fara Sistem de Operare', 'Dimensiuni(mm)': '357.7 x 259.3 x 17.9 - 19.9 mm', 'Culoare': 'Gri', 'Tastatura': 'Layout International', 'Tastatura numerica': 'Da', 'Altele': 'Camera web TouchPad Dolby Vision G-sync Tastatura iluminata alb 100% DCI-P3 Rata refresh ecran 165Hz Low Blue Light High Gaming Performance Boost Cloc'}",Lenovo,Laptopuri / Notebook
923,1976-05-31 17:18:41.709,"Laptop Gaming Lenovo LOQ 15IAX9 (Procesor Intel® Core™ i5-12450HX (12M Cache, up to 4.40 GHz), 15.6"" FHD IPS 144Hz, 16GB DDR5, 1TB SSD, NVIDIA GeForce RTX 3050 @6GB, DLSS 3.0, Gri)",4078.99,0,0,0,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-loq-15iax9-procesor-intel-core-i5-12450hx-12m-cache-up-to-4.40-ghz-15.6-fhd-ips-144hz-16gb-ddr5-1tb-ssd-nvidia-geforce-rtx-3050-6gb-dlss-3.0-gri-4149624.html,83GS003GRM,evomag,"{'Model': 'LOQ ', 'Tip Laptop': 'Gaming', 'Familie procesor': 'Procesor Intel® Core™ i5', 'Numar nuclee': '8', 'Model procesor': '12450HX', 'Max Turbo Frequency (MHz)': '4400', 'Smart Cache (Kb)': '12288', 'Procesor grafic': 'Intel® UHD Graphics', 'Diagonala': '15.6""', 'Rezolutie maxima': '1920x1080', 'Tip display': 'LED backlight', 'Rata Refresh': '144 Hz', 'Placa video dedicata': 'nVidia GeForce RTX 3050', 'Tip memorie': 'DDR5', 'Camera Web': 'Da, HD', 'Memorie video(MB)': '6144 MB dedicata', 'Capacitate memorie': '16384 MB', 'Frecventa memorie': '4800 MHz', 'Sloturi memorie': '2', 'Capacitate SSD': '1024GB', 'Interfata HDD / SSD': 'M.2 PCIe', 'Unitate optica': 'Nu are', 'Audio': 'Integrata High Definition Audio', 'Difuzoare': 'Difuzoare Stereo incorporate (2x2W)', 'Microfon': 'Da', 'Retea cu Fir': 'Gigabit Ethernet(10/100/1000Mbs)', 'Retea Wireless': '802.11ax', 'Bluetooth': 'Da, 5.2', 'Total porturi USB': '1 x USB 3.2 Gen 1, 2 x USB 3.2 Gen 2, 1 x USB 3.2 Type C (Gen 2)', 'Retea (RJ-45)': '1 x Mufa RJ-45 (LAN Ethernet)', 'Iesire Audio': '1 x Combo audio (casti + microfon)', 'HDMI': '1 x High-Definition Multimedia Interface', 'Tehnologie': 'Lithium-Ion Polymer', 'Sistem operare': 'Fara Sistem de Operare', 'Dimensiuni(mm)': '\t 359.6 x 264.8 x 22.1 - 25.2', 'Greutate(Kg)': '2.35', 'Culoare': 'Gri', 'Tastatura numerica': 'Da', 'Tastatura iluminata': 'Da', 'Cititor de amprenta': 'Nu'}",Lenovo,Laptopuri / Notebook
924,1976-05-31 17:18:41.709,"Laptop Microsoft Surface Pro, Procesor Intel® Core™ i7-1255U pana la 4.70 GHz, 15"", 8GB, 512GB SSD, Intel Iris Xe Graphics, Windows 11 Home, Negru",4359.99,0,0,0,https://www.evomag.ro/portabile-laptopuri-notebook/microsoft-laptop-microsoft-surface-pro-procesor-intel-core-i7-1255u-pana-la-4.70-ghz-15-8gb-512gb-ssd-intel-iris-xe-graphics-windows-11-home-negru-4085078.html,RFB-00034,evomag,"{'Tip Laptop': 'Business', 'Familie procesor': 'Procesor Intel® Core™ i7', 'Numar nuclee': '10', 'Model procesor': '1255U', 'Clock Speed (MHz)': '3500', 'Max Turbo Frequency (MHz)': '4700', 'Smart Cache (Kb)': '12288', 'Tehnologie fabricatie': '10 nm', 'Procesor grafic': 'Intel® Iris® Xe Graphics', 'Diagonala': '15""', 'Rezolutie maxima': '2560x1600', 'Tip display': 'PixelSense', 'TouchScreen': 'Da', 'Camera Web': 'Da, HD', 'Capacitate memorie': '8192 MB', 'Tip memorie': 'LPDDR5', 'Capacitate SSD': '512GB', 'Interfata HDD / SSD': 'M.2 PCIe', 'Unitate optica': 'Nu are', 'Difuzoare': 'Difuzoare stereo Microfoane duale', 'Retea Wireless': '802.11ax', 'Bluetooth': 'Da, 5.1', 'Porturi': '1 x USB 3.1 1 x Surface Connect 1 x Audio Out/Microfon 1 x Thunderbolt v4', 'Autonomie maxima': '17 h', 'Sistem operare': 'Windows 11 Home', 'Dimensiuni(mm)': '340 x 244 x 14.7 mm', 'Culoare': 'Negru', 'Tastatura': 'Layout International', 'Tastatura numerica': 'Nu', 'Altele': 'Camera web Tastatura iluminata Touchpad care accepta gesturi de atingeri multiple Senzor lumina ambientala'}",Microsoft,Laptopuri / Notebook
925,1976-05-31 17:18:41.709,"Laptop Gaming Lenovo Legion 7 16ACHg6 (Procesor AMD Ryzen™ 7 5800H (16M Cache, up to 4.4 GHz) 16"" WQXGA 165Hz, 16GB, 1TB SSD, nVidia GeForce RTX 3080 @16GB, Gri)",11899.99,0,0,0,https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-legion-7-16achg6-procesor-amd-ryzen-7-5800h-16m-cache-up-to-4.4-ghz-16-wqxga-165hz-16gb-1tb-ssd-nvidia-geforce-rtx-3080-16gb-gri-4028638.html,82N600U8RM,evomag,"{'Model': 'Legion 7', 'Tip Laptop': 'Gaming', 'Familie procesor': 'AMD Ryzen™ 7', 'Numar nuclee': '8', 'Model procesor': '5800H', 'Clock Speed (MHz)': '3200', 'Max Turbo Frequency (MHz)': '4400', 'Smart Cache (Kb)': '16384', 'Tehnologie fabricatie': '7 nm', 'Procesor grafic': 'Radeon', 'Diagonala': '16""', 'Rezolutie maxima': '2560x1600', 'Tip display': 'IPS Anti-Glare', 'Rata Refresh': '165 Hz', 'Placa video dedicata': 'NVIDIA GeForce RTX 3080', 'Tip memorie': 'DDR4', 'Camera Web': 'Da, HD', 'Memorie video(MB)': '16384 dedicata', 'Capacitate memorie': '16384 MB', 'Frecventa memorie': '3200 MHz', 'Sloturi memorie': '2', 'Capacitate SSD': '1024GB', 'Interfata HDD / SSD': 'M.2 PCIe', 'Unitate optica': 'Nu are', 'Audio': 'Integrata Harman Kardon', 'Difuzoare': 'Difuzoare Stereo incorporate (2x2W)', 'Microfon': 'Microfoane duale', 'Retea cu Fir': 'Gigabit Ethernet(10/100/1000Mbs)', 'Retea Wireless': '802.11ax', 'Bluetooth': 'Da, 5.1', 'Total porturi USB': '3 x USB 3.0  1 x USB-C 3.2 Gen 1  2 x USB-C 3.2 Gen 2', 'Retea (RJ-45)': '1 x Mufa RJ-45 (LAN Ethernet)', 'Iesire Audio': '1 x Combo audio (casti + microfon)', 'HDMI': '1 x High-Definition Multimedia Interface', 'Tehnologie': 'Lithium-Ion Polymer', 'Sistem operare': 'Fara Sistem de Operare', 'Dimensiuni(mm)': '360 x 260 x 20.1-23.5 ', 'Greutate(Kg)': '2.5', 'Culoare': 'Gri', 'Tastatura numerica': 'Da', 'Tastatura iluminata': 'Da, RGB', 'Cititor de amprenta': 'Nu'}",Lenovo,Laptopuri / Notebook
